Series Name,Country/Region,Year,Value
"Population, total",Uzbekistan,2023,35652307.0
"Population, total",Vanuatu,2023,320409.0
"Population, total",Venezuela,2023,28300854.0
"Population, total",Vietnam,2023,100352192.0
"Population, total",Virgin Islands (U.S.),2023,104917.0
"Population, total",West Bank and Gaza,2023,5165775.0
"Population, total","Yemen, Rep.",2023,39390799.0
"Population, total",Zambia,2023,20723965.0
"Population, total",Zimbabwe,2023,16340822.0
GDP growth (annual %),Afghanistan,2023,2.71088679128353
GDP growth (annual %),Albania,2023,3.93662525742167
GDP growth (annual %),Algeria,2023,4.10000000000004
GDP growth (annual %),American Samoa,2023,
GDP growth (annual %),Andorra,2023,2.58355480961319
GDP growth (annual %),Angola,2023,1.00128936028298
GDP growth (annual %),Antigua and Barbuda,2023,3.86201218730389
GDP growth (annual %),Argentina,2023,-1.61100162090189
GDP growth (annual %),Armenia,2023,8.29999999959539
GDP growth (annual %),Aruba,2023,4.26371941452948
GDP growth (annual %),Australia,2023,3.44199220009025
GDP growth (annual %),Austria,2023,-0.954962366849259
GDP growth (annual %),Azerbaijan,2023,1.12397432709641
GDP growth (annual %),Bahamas,2023,2.63905598075102
GDP growth (annual %),Bahrain,2023,2.9807927665851
GDP growth (annual %),Bangladesh,2023,5.77511237007889
GDP growth (annual %),Barbados,2023,4.09382010970572
GDP growth (annual %),Belarus,2023,3.88624214456901
GDP growth (annual %),Belgium,2023,1.25170063203595
GDP growth (annual %),Belize,2023,1.14901682065862
GDP growth (annual %),Benin,2023,6.35282160914288
GDP growth (annual %),Bermuda,2023,-0.0948235929642749
GDP growth (annual %),Bhutan,2023,
GDP growth (annual %),Bolivia,2023,3.08196524087036
GDP growth (annual %),Bosnia and Herzegovina,2023,2.21112447211205
GDP growth (annual %),Botswana,2023,2.73379817032757
GDP growth (annual %),Brazil,2023,2.90848048667777
GDP growth (annual %),British Virgin Islands,2023,
GDP growth (annual %),Brunei,2023,1.40706832327938
GDP growth (annual %),Bulgaria,2023,1.88681483907177
GDP growth (annual %),Burkina Faso,2023,2.96018147384929
GDP growth (annual %),Burundi,2023,2.70000059705133
GDP growth (annual %),Cabo Verde,2023,5.47543591649173
GDP growth (annual %),Cambodia,2023,4.96006658918908
GDP growth (annual %),Cameroon,2023,3.24834497823876
GDP growth (annual %),Canada,2023,1.24892730403391
GDP growth (annual %),Cayman Islands,2023,4.35967595700366
GDP growth (annual %),Central African Republic,2023,0.870251450842758
GDP growth (annual %),Chad,2023,4.12231962001739
GDP growth (annual %),Channel Islands,2023,3.71500566060664
GDP growth (annual %),Chile,2023,0.218780666901552
GDP growth (annual %),China,2023,5.24955786387791
GDP growth (annual %),Colombia,2023,0.610409565791542
GDP growth (annual %),Comoros,2023,2.99567457175966
GDP growth (annual %),Congo (Kinshasa),2023,8.56086250904089
GDP growth (annual %),Congo (Brazzaville),2023,1.90686426346754
GDP growth (annual %),Costa Rica,2023,5.11192183224598
GDP growth (annual %),Cote d'Ivoire,2023,6.199999999987
GDP growth (annual %),Croatia,2023,3.30254488086325
GDP growth (annual %),Cuba,2023,-1.92899211214875
GDP growth (annual %),Curacao,2023,4.20199999999977
GDP growth (annual %),Cyprus,2023,2.61190090914745
GDP growth (annual %),Czechia,2023,-0.085330275927376
GDP growth (annual %),Denmark,2023,2.49518433148894
GDP growth (annual %),Djibouti,2023,6.67664964361434
GDP growth (annual %),Dominica,2023,4.71223818531963
GDP growth (annual %),Dominican Republic,2023,2.36061568723294
GDP growth (annual %),Ecuador,2023,2.35521790742197
GDP growth (annual %),Egypt,2023,3.75870055176806
GDP growth (annual %),El Salvador,2023,3.51097706608982
GDP growth (annual %),Equatorial Guinea,2023,-5.08930872071532
GDP growth (annual %),Eritrea,2023,
GDP growth (annual %),Estonia,2023,-3.02303584066192
GDP growth (annual %),Eswatini,2023,5.01490471257054
GDP growth (annual %),Ethiopia,2023,6.49813464238613
GDP growth (annual %),Faroe Islands,2023,2.4890581166362
GDP growth (annual %),Fiji,2023,7.52429088237292
GDP growth (annual %),Finland,2023,-1.16396281522198
GDP growth (annual %),France,2023,0.936487502671483
GDP growth (annual %),French Polynesia,2023,
GDP growth (annual %),Gabon,2023,2.44588083119469
GDP growth (annual %),Gambia,2023,4.79750895186164
GDP growth (annual %),Georgia,2023,7.8322012152783
GDP growth (annual %),Germany,2023,-0.266438410090913
GDP growth (annual %),Ghana,2023,2.94478583082221
GDP growth (annual %),Gibraltar,2023,
GDP growth (annual %),Greece,2023,2.3321238825698
GDP growth (annual %),Greenland,2023,
GDP growth (annual %),Grenada,2023,3.56612861773655
GDP growth (annual %),Guam,2023,
GDP growth (annual %),Guatemala,2023,3.52679214166824
GDP growth (annual %),Guinea,2023,6.74493444630886
GDP growth (annual %),Guinea-Bissau,2023,5.19926829741253
GDP growth (annual %),Guyana,2023,33.8026170921817
GDP growth (annual %),Haiti,2023,-1.86388420254838
GDP growth (annual %),Honduras,2023,3.58260362632656
GDP growth (annual %),"Hong Kong SAR, China",2023,3.27652625631858
GDP growth (annual %),Hungary,2023,-0.907685956140242
GDP growth (annual %),Iceland,2023,5.03717943960838
GDP growth (annual %),India,2023,8.1529363109041
GDP growth (annual %),Indonesia,2023,5.04810577067288
GDP growth (annual %),Iran,2023,5.04489051061807
GDP growth (annual %),Iraq,2023,-2.93555773971221
GDP growth (annual %),Ireland,2023,-5.53000736095537
GDP growth (annual %),Isle of Man,2023,
GDP growth (annual %),Israel,2023,2.42300691049012
GDP growth (annual %),Italy,2023,0.69763299419678
GDP growth (annual %),Jamaica,2023,2.20006147154612
GDP growth (annual %),Japan,2023,1.67901952310368
GDP growth (annual %),Jordan,2023,2.67827153754409
GDP growth (annual %),Kazakhstan,2023,5.09999999973641
GDP growth (annual %),Kenya,2023,5.55587301319866
GDP growth (annual %),Kiribati,2023,4.12459054312031
GDP growth (annual %),"Korea, Dem. People's Rep.",2023,
GDP growth (annual %),South Korea,2023,1.35673324311098
GDP growth (annual %),Kosovo,2023,4.06762701436438
GDP growth (annual %),Kuwait,2023,-3.64042590261035
GDP growth (annual %),Kyrgyz Republic,2023,6.15139183716032
GDP growth (annual %),Laos,2023,3.74568140158232
GDP growth (annual %),Latvia,2023,1.70679524969924
GDP growth (annual %),Lebanon,2023,
GDP growth (annual %),Lesotho,2023,1.82662525852363
GDP growth (annual %),Liberia,2023,4.68375688761311
GDP growth (annual %),Libya,2023,10.1558181770326
GDP growth (annual %),Liechtenstein,2023,
GDP growth (annual %),Lithuania,2023,0.34226255222913
GDP growth (annual %),Luxembourg,2023,-1.09572361576994
GDP growth (annual %),"Macao SAR, China",2023,75.0613769262435
GDP growth (annual %),Madagascar,2023,3.80000000009488
GDP growth (annual %),Malawi,2023,1.89245798756383
GDP growth (annual %),Malaysia,2023,3.55548715410509
GDP growth (annual %),Maldives,2023,4.72639189000989
GDP growth (annual %),Mali,2023,4.65677599093294
GDP growth (annual %),Malta,2023,7.49851245937869
GDP growth (annual %),Marshall Islands,2023,-3.93487109905021
GDP growth (annual %),Mauritania,2023,6.50718719858594
GDP growth (annual %),Mauritius,2023,6.95828740328457
GDP growth (annual %),Mexico,2023,3.19998116598492
GDP growth (annual %),Micronesia,2023,0.784313725490193
GDP growth (annual %),Moldova,2023,0.78324270969388
GDP growth (annual %),Monaco,2023,5.04338259195359
GDP growth (annual %),Mongolia,2023,7.4221127615025
GDP growth (annual %),Montenegro,2023,6.33769754243548
GDP growth (annual %),Morocco,2023,3.40334130078834
GDP growth (annual %),Mozambique,2023,5.43685912188634
GDP growth (annual %),Myanmar,2023,0.958446625192025
GDP growth (annual %),Namibia,2023,4.159985754998
GDP growth (annual %),Nauru,2023,0.590699675931191
GDP growth (annual %),Nepal,2023,1.95254463264347
GDP growth (annual %),Netherlands,2023,0.0745607216494903
GDP growth (annual %),New Caledonia,2023,
GDP growth (annual %),New Zealand,2023,0.733302171674978
GDP growth (annual %),Nicaragua,2023,4.56922317096145
GDP growth (annual %),Niger,2023,2.49999999999999
GDP growth (annual %),Nigeria,2023,2.86021499108364
GDP growth (annual %),North Macedonia,2023,2.07274977880975
GDP growth (annual %),Northern Mariana Islands,2023,
GDP growth (annual %),Norway,2023,0.479647246011822
GDP growth (annual %),Oman,2023,1.3104401130721
GDP growth (annual %),Pakistan,2023,-0.0396925228069165
GDP growth (annual %),Palau,2023,1.87706979817723
GDP growth (annual %),Panama,2023,7.39930155626219
GDP growth (annual %),Papua New Guinea,2023,3.03570475499642
GDP growth (annual %),Paraguay,2023,4.71412407945468
GDP growth (annual %),Peru,2023,-0.55018230632048
GDP growth (annual %),Philippines,2023,5.54585117087767
GDP growth (annual %),Poland,2023,0.138832754787188
GDP growth (annual %),Portugal,2023,2.52628110806764
GDP growth (annual %),Puerto Rico,2023,0.563519426800866
GDP growth (annual %),Qatar,2023,1.18715991184813
GDP growth (annual %),Romania,2023,2.40427177912809
GDP growth (annual %),Russia,2023,3.60000000000001
GDP growth (annual %),Rwanda,2023,8.24128769450616
GDP growth (annual %),Samoa,2023,8.58409121817338
GDP growth (annual %),San Marino,2023,
GDP growth (annual %),Sao Tome and Principe,2023,0.372252775001456
GDP growth (annual %),Saudi Arabia,2023,-0.754914810584665
GDP growth (annual %),Senegal,2023,4.58406140454957
GDP growth (annual %),Serbia,2023,3.84747112784942
GDP growth (annual %),Seychelles,2023,3.16171435490999
GDP growth (annual %),Sierra Leone,2023,5.7100218981806
GDP growth (annual %),Singapore,2023,1.07503175095101
GDP growth (annual %),Sint Maarten (Dutch part),2023,3.8
GDP growth (annual %),Slovakia,2023,1.37833727209444
GDP growth (annual %),Slovenia,2023,2.11259184318999
GDP growth (annual %),Solomon Islands,2023,3.07976981501386
GDP growth (annual %),Somalia,2023,4.21638432609835
GDP growth (annual %),South Africa,2023,0.698485194788034
GDP growth (annual %),South Sudan,2023,
GDP growth (annual %),Spain,2023,2.67566349258229
GDP growth (annual %),Sri Lanka,2023,-2.29801056186895
GDP growth (annual %),St. Kitts and Nevis,2023,2.2849480914594
GDP growth (annual %),St. Lucia,2023,2.21007265992306
GDP growth (annual %),St. Martin (French part),2023,
GDP growth (annual %),St. Vincent and the Grenadines,2023,6.01610914506236
GDP growth (annual %),Sudan,2023,-20.1115759693272
GDP growth (annual %),Suriname,2023,2.53956675446825
GDP growth (annual %),Sweden,2023,-0.310670184725893
GDP growth (annual %),Switzerland,2023,0.716066868695833
GDP growth (annual %),Syria,2023,
GDP growth (annual %),Tajikistan,2023,8.29999921651935
GDP growth (annual %),Tanzania,2023,5.06952353203394
GDP growth (annual %),Thailand,2023,1.88725725050934
GDP growth (annual %),Timor-Leste,2023,-18.1178133769718
GDP growth (annual %),Togo,2023,6.40792215636242
GDP growth (annual %),Tonga,2023,
GDP growth (annual %),Trinidad and Tobago,2023,1.34767518168188
GDP growth (annual %),Tunisia,2023,0.0391565674939329
GDP growth (annual %),Turkey,2023,5.11116818488702
GDP growth (annual %),Turkmenistan,2023,6.30015758549871
GDP growth (annual %),Turks and Caicos Islands,2023,1.19999674543641
GDP growth (annual %),Tuvalu,2023,3.85280919517032
GDP growth (annual %),Uganda,2023,5.33697295511469
GDP growth (annual %),Ukraine,2023,5.32433537426355
GDP growth (annual %),United Arab Emirates,2023,3.61870653547174
GDP growth (annual %),United Kingdom,2023,0.339966158003463
GDP growth (annual %),United States,2023,2.88755600906016
GDP growth (annual %),Uruguay,2023,0.3674751756175
GDP growth (annual %),Uzbekistan,2023,6.29141635081155
GDP growth (annual %),Vanuatu,2023,2.21294177094788
GDP growth (annual %),Venezuela,2023,
GDP growth (annual %),Vietnam,2023,5.0464307361882
GDP growth (annual %),Virgin Islands (U.S.),2023,
GDP growth (annual %),West Bank and Gaza,2023,-5.41093700031979
GDP growth (annual %),"Yemen, Rep.",2023,
GDP growth (annual %),Zambia,2023,5.36794285493059
GDP growth (annual %),Zimbabwe,2023,5.33673049519527
"Inflation, consumer prices (annual %)",Afghanistan,2023,-4.64470870797775
"Inflation, consumer prices (annual %)",Albania,2023,4.75976421930106
"Inflation, consumer prices (annual %)",Algeria,2023,9.32217375928322
"Inflation, consumer prices (annual %)",American Samoa,2023,
"Inflation, consumer prices (annual %)",Andorra,2023,
"Inflation, consumer prices (annual %)",Angola,2023,13.6441017767715
"Inflation, consumer prices (annual %)",Antigua and Barbuda,2023,5.06713865364213
"Inflation, consumer prices (annual %)",Argentina,2023,
"Inflation, consumer prices (annual %)",Armenia,2023,1.98041877615554
"Inflation, consumer prices (annual %)",Aruba,2023,
"Inflation, consumer prices (annual %)",Australia,2023,5.5970149253731
"Inflation, consumer prices (annual %)",Austria,2023,7.81413417002832
"Inflation, consumer prices (annual %)",Azerbaijan,2023,8.78543049849081
"Inflation, consumer prices (annual %)",Bahamas,2023,3.05291578969743
"Inflation, consumer prices (annual %)",Bahrain,2023,0.0746206782192256
"Inflation, consumer prices (annual %)",Bangladesh,2023,9.8835030377921
"Inflation, consumer prices (annual %)",Barbados,2023,9.79207077126447
"Inflation, consumer prices (annual %)",Belarus,2023,5.0005990309131
"Inflation, consumer prices (annual %)",Belgium,2023,4.04901077613941
"Inflation, consumer prices (annual %)",Belize,2023,4.38984017487675
"Inflation, consumer prices (annual %)",Benin,2023,2.73102465280233
"Inflation, consumer prices (annual %)",Bermuda,2023,
"Inflation, consumer prices (annual %)",Bhutan,2023,4.22934419929251
"Inflation, consumer prices (annual %)",Bolivia,2023,2.57688800489192
"Inflation, consumer prices (annual %)",Bosnia and Herzegovina,2023,6.1059011284828
"Inflation, consumer prices (annual %)",Botswana,2023,5.0676154934383
"Inflation, consumer prices (annual %)",Brazil,2023,4.59356282283204
"Inflation, consumer prices (annual %)",British Virgin Islands,2023,
"Inflation, consumer prices (annual %)",Brunei,2023,0.35706431153689
"Inflation, consumer prices (annual %)",Bulgaria,2023,9.44284140088564
"Inflation, consumer prices (annual %)",Burkina Faso,2023,0.742910428668841
"Inflation, consumer prices (annual %)",Burundi,2023,26.9414835762453
"Inflation, consumer prices (annual %)",Cabo Verde,2023,3.72437517668748
"Inflation, consumer prices (annual %)",Cambodia,2023,2.12746796594194
"Inflation, consumer prices (annual %)",Cameroon,2023,7.38281384280984
"Inflation, consumer prices (annual %)",Canada,2023,3.87900159788426
"Inflation, consumer prices (annual %)",Cayman Islands,2023,
"Inflation, consumer prices (annual %)",Central African Republic,2023,2.97913852618937
"Inflation, consumer prices (annual %)",Chad,2023,10.8363568399842
"Inflation, consumer prices (annual %)",Channel Islands,2023,
"Inflation, consumer prices (annual %)",Chile,2023,7.58168251407962
"Inflation, consumer prices (annual %)",China,2023,0.234836828893051
"Inflation, consumer prices (annual %)",Colombia,2023,11.7359044948689
"Inflation, consumer prices (annual %)",Comoros,2023,
"Inflation, consumer prices (annual %)",Congo (Kinshasa),2023,
"Inflation, consumer prices (annual %)",Congo (Brazzaville),2023,4.30174563591016
"Inflation, consumer prices (annual %)",Costa Rica,2023,0.525193508693455
"Inflation, consumer prices (annual %)",Cote d'Ivoire,2023,4.38711707003279
"Inflation, consumer prices (annual %)",Croatia,2023,7.9412817758683
"Inflation, consumer prices (annual %)",Cuba,2023,
"Inflation, consumer prices (annual %)",Curacao,2023,
"Inflation, consumer prices (annual %)",Cyprus,2023,3.54134188751663
"Inflation, consumer prices (annual %)",Czechia,2023,10.6612601372426
"Inflation, consumer prices (annual %)",Denmark,2023,3.30517811237606
"Inflation, consumer prices (annual %)",Djibouti,2023,1.49506816515088
"Inflation, consumer prices (annual %)",Dominica,2023,4.22769324983409
"Inflation, consumer prices (annual %)",Dominican Republic,2023,4.78561281021135
"Inflation, consumer prices (annual %)",Ecuador,2023,2.21568764237058
"Inflation, consumer prices (annual %)",Egypt,2023,33.8847763115546
"Inflation, consumer prices (annual %)",El Salvador,2023,4.04554694222477
"Inflation, consumer prices (annual %)",Equatorial Guinea,2023,
"Inflation, consumer prices (annual %)",Eritrea,2023,
"Inflation, consumer prices (annual %)",Estonia,2023,9.15922507983982
"Inflation, consumer prices (annual %)",Eswatini,2023,
"Inflation, consumer prices (annual %)",Ethiopia,2023,30.2188278135278
"Inflation, consumer prices (annual %)",Faroe Islands,2023,
"Inflation, consumer prices (annual %)",Fiji,2023,2.14817440623896
"Inflation, consumer prices (annual %)",Finland,2023,6.25064322154763
"Inflation, consumer prices (annual %)",France,2023,4.87835726508441
"Inflation, consumer prices (annual %)",French Polynesia,2023,
"Inflation, consumer prices (annual %)",Gabon,2023,3.62901534185376
"Inflation, consumer prices (annual %)",Gambia,2023,16.9742129632327
"Inflation, consumer prices (annual %)",Georgia,2023,2.48776056578715
"Inflation, consumer prices (annual %)",Germany,2023,5.94643667725823
"Inflation, consumer prices (annual %)",Ghana,2023,38.1069656296501
"Inflation, consumer prices (annual %)",Gibraltar,2023,
"Inflation, consumer prices (annual %)",Greece,2023,3.46480128513405
"Inflation, consumer prices (annual %)",Greenland,2023,
"Inflation, consumer prices (annual %)",Grenada,2023,2.69612269814564
"Inflation, consumer prices (annual %)",Guam,2023,
"Inflation, consumer prices (annual %)",Guatemala,2023,6.20657592272126
"Inflation, consumer prices (annual %)",Guinea,2023,7.80497591927973
"Inflation, consumer prices (annual %)",Guinea-Bissau,2023,
"Inflation, consumer prices (annual %)",Guyana,2023,2.82110335099641
"Inflation, consumer prices (annual %)",Haiti,2023,36.8135162780854
"Inflation, consumer prices (annual %)",Honduras,2023,6.66325180347457
"Inflation, consumer prices (annual %)","Hong Kong SAR, China",2023,2.09660511249089
"Inflation, consumer prices (annual %)",Hungary,2023,17.1249659678737
"Inflation, consumer prices (annual %)",Iceland,2023,8.73630299937298
"Inflation, consumer prices (annual %)",India,2023,5.64914318907925
"Inflation, consumer prices (annual %)",Indonesia,2023,3.67013142377007
"Inflation, consumer prices (annual %)",Iran,2023,44.5791857572797
"Inflation, consumer prices (annual %)",Iraq,2023,4.35835351089586
"Inflation, consumer prices (annual %)",Ireland,2023,6.29942487419125
"Inflation, consumer prices (annual %)",Isle of Man,2023,
"Inflation, consumer prices (annual %)",Israel,2023,4.22535211267609
"Inflation, consumer prices (annual %)",Italy,2023,5.62219442195901
"Inflation, consumer prices (annual %)",Jamaica,2023,6.47413734662063
"Inflation, consumer prices (annual %)",Japan,2023,3.26813365933163
"Inflation, consumer prices (annual %)",Jordan,2023,2.08486986327134
"Inflation, consumer prices (annual %)",Kazakhstan,2023,14.7249900200331
"Inflation, consumer prices (annual %)",Kenya,2023,7.67139634029402
"Inflation, consumer prices (annual %)",Kiribati,2023,9.28307374517721
"Inflation, consumer prices (annual %)","Korea, Dem. People's Rep.",2023,
"Inflation, consumer prices (annual %)",South Korea,2023,3.5974562502901
"Inflation, consumer prices (annual %)",Kosovo,2023,4.94432438791283
"Inflation, consumer prices (annual %)",Kuwait,2023,3.64216403030709
"Inflation, consumer prices (annual %)",Kyrgyz Republic,2023,10.7532770416742
"Inflation, consumer prices (annual %)",Laos,2023,31.2301341732646
"Inflation, consumer prices (annual %)",Latvia,2023,8.93804623316637
"Inflation, consumer prices (annual %)",Lebanon,2023,221.341644023365
"Inflation, consumer prices (annual %)",Lesotho,2023,6.34221743124953
"Inflation, consumer prices (annual %)",Liberia,2023,10.0944535665552
"Inflation, consumer prices (annual %)",Libya,2023,2.37317531435169
"Inflation, consumer prices (annual %)",Liechtenstein,2023,
"Inflation, consumer prices (annual %)",Lithuania,2023,9.11731962390475
"Inflation, consumer prices (annual %)",Luxembourg,2023,3.74140361983136
"Inflation, consumer prices (annual %)","Macao SAR, China",2023,0.476384495788075
"Inflation, consumer prices (annual %)",Madagascar,2023,9.87432675044888
"Inflation, consumer prices (annual %)",Malawi,2023,28.7897428247298
"Inflation, consumer prices (annual %)",Malaysia,2023,2.48886560125754
"Inflation, consumer prices (annual %)",Maldives,2023,2.92746542425035
"Inflation, consumer prices (annual %)",Mali,2023,2.05880228274214
"Inflation, consumer prices (annual %)",Malta,2023,5.09396758978883
"Inflation, consumer prices (annual %)",Marshall Islands,2023,
"Inflation, consumer prices (annual %)",Mauritania,2023,4.95305034506872
"Inflation, consumer prices (annual %)",Mauritius,2023,7.05298238454735
"Inflation, consumer prices (annual %)",Mexico,2023,5.52796087314389
"Inflation, consumer prices (annual %)",Micronesia,2023,
"Inflation, consumer prices (annual %)",Moldova,2023,13.41701043813
"Inflation, consumer prices (annual %)",Monaco,2023,
"Inflation, consumer prices (annual %)",Mongolia,2023,10.3475831314339
"Inflation, consumer prices (annual %)",Montenegro,2023,8.58476910455403
"Inflation, consumer prices (annual %)",Morocco,2023,6.09114152504141
"Inflation, consumer prices (annual %)",Mozambique,2023,7.12697482131851
"Inflation, consumer prices (annual %)",Myanmar,2023,
"Inflation, consumer prices (annual %)",Namibia,2023,5.87993463284275
"Inflation, consumer prices (annual %)",Nauru,2023,
"Inflation, consumer prices (annual %)",Nepal,2023,7.11475951738199
"Inflation, consumer prices (annual %)",Netherlands,2023,3.83839354342808
"Inflation, consumer prices (annual %)",New Caledonia,2023,
"Inflation, consumer prices (annual %)",New Zealand,2023,5.73316283034957
"Inflation, consumer prices (annual %)",Nicaragua,2023,8.38765854872536
"Inflation, consumer prices (annual %)",Niger,2023,3.70097316425834
"Inflation, consumer prices (annual %)",Nigeria,2023,24.6595502031139
"Inflation, consumer prices (annual %)",North Macedonia,2023,9.36187249769016
"Inflation, consumer prices (annual %)",Northern Mariana Islands,2023,
"Inflation, consumer prices (annual %)",Norway,2023,5.51784987104659
"Inflation, consumer prices (annual %)",Oman,2023,0.950782997762827
"Inflation, consumer prices (annual %)",Pakistan,2023,30.7681280657005
"Inflation, consumer prices (annual %)",Palau,2023,12.8199748216534
"Inflation, consumer prices (annual %)",Panama,2023,1.48641355277038
"Inflation, consumer prices (annual %)",Papua New Guinea,2023,2.29869991296791
"Inflation, consumer prices (annual %)",Paraguay,2023,4.63202285403356
"Inflation, consumer prices (annual %)",Peru,2023,6.45561348369586
"Inflation, consumer prices (annual %)",Philippines,2023,5.97802515541409
"Inflation, consumer prices (annual %)",Poland,2023,11.5289127961105
"Inflation, consumer prices (annual %)",Portugal,2023,4.31128191898672
"Inflation, consumer prices (annual %)",Puerto Rico,2023,
"Inflation, consumer prices (annual %)",Qatar,2023,3.02764899198902
"Inflation, consumer prices (annual %)",Romania,2023,10.3971874764996
"Inflation, consumer prices (annual %)",Russia,2023,
"Inflation, consumer prices (annual %)",Rwanda,2023,19.789546746467
"Inflation, consumer prices (annual %)",Samoa,2023,7.92164684826777
"Inflation, consumer prices (annual %)",San Marino,2023,5.93190858629403
"Inflation, consumer prices (annual %)",Sao Tome and Principe,2023,21.2589138473
"Inflation, consumer prices (annual %)",Saudi Arabia,2023,2.32708518362692
"Inflation, consumer prices (annual %)",Senegal,2023,5.93947798773215
"Inflation, consumer prices (annual %)",Serbia,2023,12.3719043552519
"Inflation, consumer prices (annual %)",Seychelles,2023,-1.03530088431952
"Inflation, consumer prices (annual %)",Sierra Leone,2023,47.6428733253179
"Inflation, consumer prices (annual %)",Singapore,2023,4.82146729476466
"Inflation, consumer prices (annual %)",Sint Maarten (Dutch part),2023,
"Inflation, consumer prices (annual %)",Slovakia,2023,10.5319476645211
"Inflation, consumer prices (annual %)",Slovenia,2023,7.44687717385838
"Inflation, consumer prices (annual %)",Solomon Islands,2023,5.88585897042164
"Inflation, consumer prices (annual %)",Somalia,2023,
"Inflation, consumer prices (annual %)",South Africa,2023,6.0752438457966
"Inflation, consumer prices (annual %)",South Sudan,2023,2.38280434813759
"Inflation, consumer prices (annual %)",Spain,2023,3.53236133492433
"Inflation, consumer prices (annual %)",Sri Lanka,2023,16.5411742279832
"Inflation, consumer prices (annual %)",St. Kitts and Nevis,2023,3.55711230848243
"Inflation, consumer prices (annual %)",St. Lucia,2023,4.07060821926204
"Inflation, consumer prices (annual %)",St. Martin (French part),2023,
"Inflation, consumer prices (annual %)",St. Vincent and the Grenadines,2023,4.56457719814894
"Inflation, consumer prices (annual %)",Sudan,2023,
"Inflation, consumer prices (annual %)",Suriname,2023,51.5873159600861
"Inflation, consumer prices (annual %)",Sweden,2023,8.54862489748902
"Inflation, consumer prices (annual %)",Switzerland,2023,2.13540088016377
"Inflation, consumer prices (annual %)",Syria,2023,
"Inflation, consumer prices (annual %)",Tajikistan,2023,
"Inflation, consumer prices (annual %)",Tanzania,2023,3.79923291384916
"Inflation, consumer prices (annual %)",Thailand,2023,1.22802623546169
"Inflation, consumer prices (annual %)",Timor-Leste,2023,8.42035103310377
"Inflation, consumer prices (annual %)",Togo,2023,5.48928568141124
"Inflation, consumer prices (annual %)",Tonga,2023,6.35112980255189
"Inflation, consumer prices (annual %)",Trinidad and Tobago,2023,4.62930242419968
"Inflation, consumer prices (annual %)",Tunisia,2023,9.32899597507865
"Inflation, consumer prices (annual %)",Turkey,2023,53.8594087593315
"Inflation, consumer prices (annual %)",Turkmenistan,2023,
"Inflation, consumer prices (annual %)",Turks and Caicos Islands,2023,
"Inflation, consumer prices (annual %)",Tuvalu,2023,
"Inflation, consumer prices (annual %)",Uganda,2023,5.35094804280395
"Inflation, consumer prices (annual %)",Ukraine,2023,12.8490222828559
"Inflation, consumer prices (annual %)",United Arab Emirates,2023,1.62670837213248
"Inflation, consumer prices (annual %)",United Kingdom,2023,6.79396706793963
"Inflation, consumer prices (annual %)",United States,2023,4.11633838374488
"Inflation, consumer prices (annual %)",Uruguay,2023,5.86910359896119
"Inflation, consumer prices (annual %)",Uzbekistan,2023,9.95659071258018
"Inflation, consumer prices (annual %)",Vanuatu,2023,11.1825017088175
"Inflation, consumer prices (annual %)",Venezuela,2023,
"Inflation, consumer prices (annual %)",Vietnam,2023,3.25289282667662
"Inflation, consumer prices (annual %)",Virgin Islands (U.S.),2023,
"Inflation, consumer prices (annual %)",West Bank and Gaza,2023,5.87110177678988
"Inflation, consumer prices (annual %)","Yemen, Rep.",2023,
"Inflation, consumer prices (annual %)",Zambia,2023,10.884531691282
"Inflation, consumer prices (annual %)",Zimbabwe,2023,
"Unemployment, total (% of total labor force) (national estimate)",Afghanistan,2023,
"Unemployment, total (% of total labor force) (national estimate)",Albania,2023,10.669
"Unemployment, total (% of total labor force) (national estimate)",Algeria,2023,
"Unemployment, total (% of total labor force) (national estimate)",American Samoa,2023,
"Unemployment, total (% of total labor force) (national estimate)",Andorra,2023,
"Unemployment, total (% of total labor force) (national estimate)",Angola,2023,
"Unemployment, total (% of total labor force) (national estimate)",Antigua and Barbuda,2023,
"Unemployment, total (% of total labor force) (national estimate)",Argentina,2023,6.139
"Unemployment, total (% of total labor force) (national estimate)",Armenia,2023,
"Unemployment, total (% of total labor force) (national estimate)",Aruba,2023,
"Unemployment, total (% of total labor force) (national estimate)",Australia,2023,3.668
"Unemployment, total (% of total labor force) (national estimate)",Austria,2023,5.264
"Unemployment, total (% of total labor force) (national estimate)",Azerbaijan,2023,
"Unemployment, total (% of total labor force) (national estimate)",Bahamas,2023,8.643
"Unemployment, total (% of total labor force) (national estimate)",Bahrain,2023,
"Unemployment, total (% of total labor force) (national estimate)",Bangladesh,2023,
"Unemployment, total (% of total labor force) (national estimate)",Barbados,2023,
"Unemployment, total (% of total labor force) (national estimate)",Belarus,2023,3.461
"Unemployment, total (% of total labor force) (national estimate)",Belgium,2023,5.528
"Unemployment, total (% of total labor force) (national estimate)",Belize,2023,
"Unemployment, total (% of total labor force) (national estimate)",Benin,2023,
"Unemployment, total (% of total labor force) (national estimate)",Bermuda,2023,
"Unemployment, total (% of total labor force) (national estimate)",Bhutan,2023,3.126
"Unemployment, total (% of total labor force) (national estimate)",Bolivia,2023,3.024
"Unemployment, total (% of total labor force) (national estimate)",Bosnia and Herzegovina,2023,10.668
"Unemployment, total (% of total labor force) (national estimate)",Botswana,2023,23.381
"Unemployment, total (% of total labor force) (national estimate)",Brazil,2023,7.947
